comments_before_basetime,comments_24_basetime,comments_48_24,comments_publ_24,Diff_52_53,links_before_basetime,links_24_basetime,links_48_24,links_publ_24,diff_8_7,Target
12,12,0,12,12,0,0,0,0,0,14
4,0,4,4,-4,0,0,0,0,0,1
26,14,12,15,2,0,0,0,0,0,5
5,1,0,4,1,0,0,0,0,0,0
26,14,12,15,2,0,0,0,0,0,5
5,1,0,4,1,0,0,0,0,0,0
31,5,14,15,-9,0,0,0,0,0,2
31,5,14,15,-9,0,0,0,0,0,2
77,77,0,77,77,3,3,0,3,3,18
77,77,0,77,77,3,3,0,3,3,18
7,7,0,7,7,0,0,0,0,0,6
95,18,77,80,-59,3,0,3,3,-3,7
184,184,0,184,184,2,2,0,2,2,13
184,184,0,184,184,2,2,0,2,2,13
184,184,0,184,184,2,2,0,2,2,13
95,18,77,80,-59,3,0,3,3,-3,7
7,7,0,7,7,0,0,0,0,0,6
13,6,7,10,-1,0,0,0,0,0,1
102,7,18,80,-11,3,0,0,3,0,3
197,13,184,196,-171,3,1,2,3,-1,0
197,13,184,196,-171,3,1,2,3,-1,0
197,13,184,196,-171,3,1,2,3,-1,0
102,7,18,80,-11,3,0,0,3,0,3
13,6,7,10,-1,0,0,0,0,0,1
14,1,6,10,-5,0,0,0,0,0,0
197,0,13,196,-13,3,0,1,3,-1,0
197,0,13,196,-13,3,0,1,3,-1,0
197,0,13,196,-13,3,0,1,3,-1,0
14,1,6,10,-5,0,0,0,0,0,0
8,8,0,8,8,1,1,0,1,1,7
8,8,0,8,8,1,1,0,1,1,7
15,7,8,9,-1,5,4,1,2,3,1
15,7,8,9,-1,5,4,1,2,3,1
16,1,7,9,-6,6,1,4,2,-3,1
16,1,7,9,-6,6,1,4,2,-3,1
1,1,0,1,1,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,1
2,1,1,1,0,0,0,0,0,0,0
2,1,1,1,0,0,0,0,0,0,0
2,0,1,1,-1,0,0,0,0,0,0
2,0,1,1,-1,0,0,0,0,0,0
20,20,0,20,20,0,0,0,0,0,38
2,2,0,2,2,0,0,0,0,0,3
58,38,20,40,18,0,0,0,0,0,4
5,3,2,4,1,0,0,0,0,0,0
62,4,38,40,-34,0,0,0,0,0,21
5,0,3,4,-3,0,0,0,0,0,0
28,28,0,28,28,0,0,0,0,0,11
39,11,28,34,-17,0,0,0,0,0,24
63,24,11,34,13,1,1,0,0,1,10
4,4,0,4,4,0,0,0,0,0,1
4,4,0,4,4,0,0,0,0,0,1
5,1,4,4,-3,0,0,0,0,0,0
5,1,4,4,-3,0,0,0,0,0,0
5,0,1,4,-1,0,0,0,0,0,0
5,0,1,4,-1,0,0,0,0,0,0
25,25,0,25,25,0,0,0,0,0,22
25,25,0,25,25,0,0,0,0,0,22
47,22,25,25,-3,1,1,0,0,1,0
47,22,25,25,-3,1,1,0,0,1,0
47,0,22,25,-22,1,0,1,0,-1,3
47,0,22,25,-22,1,0,1,0,-1,3
48,48,0,48,48,1,1,0,1,1,25
73,25,48,49,-23,1,0,1,1,-1,41
114,41,25,49,16,3,2,0,1,2,14
17,17,0,17,17,0,0,0,0,0,2
17,17,0,17,17,0,0,0,0,0,2
19,2,17,17,-15,1,1,0,0,1,0
19,2,17,17,-15,1,1,0,0,1,0
19,0,2,17,-2,1,0,1,0,-1,1
0,0,0,0,0,1,1,0,1,1,0
19,0,2,17,-2,1,0,1,0,-1,1
0,0,0,0,0,1,1,0,1,1,0
0,0,0,0,0,1,0,1,1,-1,0
0,0,0,0,0,1,0,1,1,-1,0
0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,1,0,0
2,2,0,2,2,0,0,0,0,0,2
2,2,0,2,2,0,0,0,0,0,2
2,2,0,2,2,0,0,0,0,0,2
4,2,2,2,0,0,0,0,0,0,0
4,2,2,2,0,0,0,0,0,0,0
4,2,2,2,0,0,0,0,0,0,0
4,0,2,2,-2,0,0,0,0,0,2
4,0,2,2,-2,0,0,0,0,0,2
4,0,2,2,-2,0,0,0,0,0,2
2,2,0,2,2,0,0,0,0,0,0
8,8,0,8,8,0,0,0,0,0,2
8,8,0,8,8,0,0,0,0,0,2
2,0,2,2,-2,0,0,0,0,0,0
8,8,0,8,8,0,0,0,0,0,2
10,2,8,8,-6,0,0,0,0,0,32
10,2,8,8,-6,0,0,0,0,0,32
2,0,0,2,0,0,0,0,0,0,0
10,2,8,8,-6,0,0,0,0,0,32
42,32,2,8,30,1,1,0,0,1,10
42,32,2,8,30,1,1,0,0,1,10
42,32,2,8,30,1,1,0,0,1,10
1,1,0,1,1,0,0,0,0,0,2
1,1,0,1,1,0,0,0,0,0,2
1,1,0,1,1,0,0,0,0,0,2
3,2,1,3,1,0,0,0,0,0,6
3,2,1,3,1,0,0,0,0,0,6
3,2,1,3,1,0,0,0,0,0,6
9,6,2,3,4,0,0,0,0,0,7
1,1,0,1,1,0,0,0,0,0,2
1,1,0,1,1,0,0,0,0,0,2
9,6,2,3,4,0,0,0,0,0,7
9,6,2,3,4,0,0,0,0,0,7
3,2,1,1,1,1,1,0,0,1,0
3,2,1,1,1,1,1,0,0,1,0
3,0,2,1,-2,1,0,1,0,-1,0
3,0,2,1,-2,1,0,1,0,-1,0
1,1,0,1,1,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,2
1,1,0,1,1,0,0,0,0,0,2
2,1,1,2,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,2
2,1,1,2,0,0,0,0,0,0,0
2,1,1,2,0,0,0,0,0,0,0
3,2,1,3,1,0,0,0,0,0,1
3,2,1,3,1,0,0,0,0,0,1
2,0,1,2,-1,0,0,0,0,0,0
3,2,1,3,1,0,0,0,0,0,1
2,0,1,2,-1,0,0,0,0,0,0
2,0,1,2,-1,0,0,0,0,0,0
4,1,2,3,-1,0,0,0,0,0,2
4,1,2,3,-1,0,0,0,0,0,2
4,1,2,3,-1,0,0,0,0,0,2
43,43,0,43,43,3,3,0,3,3,4
43,43,0,43,43,3,3,0,3,3,4
43,43,0,43,43,3,3,0,3,3,4
47,4,43,46,-39,3,0,3,3,-3,4
47,4,43,46,-39,3,0,3,3,-3,4
47,4,43,46,-39,3,0,3,3,-3,4
51,4,4,46,0,3,0,0,3,0,0
51,4,4,46,0,3,0,0,3,0,0
51,4,4,46,0,3,0,0,3,0,0
2,2,0,2,2,0,0,0,0,0,1
2,2,0,2,2,0,0,0,0,0,1
2,2,0,2,2,0,0,0,0,0,1
3,1,2,2,-1,0,0,0,0,0,2
3,1,2,2,-1,0,0,0,0,0,2
3,1,2,2,-1,0,0,0,0,0,2
5,2,1,2,1,0,0,0,0,0,0
5,2,1,2,1,0,0,0,0,0,0
5,2,1,2,1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,2
1,1,0,1,1,0,0,0,0,0,2
1,1,0,1,1,0,0,0,0,0,2
3,2,1,2,1,0,0,0,0,0,7
3,2,1,2,1,0,0,0,0,0,7
3,2,1,2,1,0,0,0,0,0,7
10,7,2,2,5,0,0,0,0,0,0
10,7,2,2,5,0,0,0,0,0,0
10,7,2,2,5,0,0,0,0,0,0
11,11,0,11,11,0,0,0,0,0,6
11,11,0,11,11,0,0,0,0,0,6
11,11,0,11,11,0,0,0,0,0,6
17,6,11,13,-5,0,0,0,0,0,0
17,6,11,13,-5,0,0,0,0,0,0
17,6,11,13,-5,0,0,0,0,0,0
17,0,6,13,-6,0,0,0,0,0,0
17,0,6,13,-6,0,0,0,0,0,0
29,29,0,29,29,0,0,0,0,0,4
29,29,0,29,29,0,0,0,0,0,4
29,29,0,29,29,0,0,0,0,0,4
17,0,6,13,-6,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
33,4,29,30,-25,0,0,0,0,0,12
33,4,29,30,-25,0,0,0,0,0,12
33,4,29,30,-25,0,0,0,0,0,12
1,1,0,1,1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,1
45,12,4,30,8,0,0,0,0,0,24
45,12,4,30,8,0,0,0,0,0,24
45,12,4,30,8,0,0,0,0,0,24
1,0,1,1,-1,0,0,0,0,0,1
1,0,1,1,-1,0,0,0,0,0,1
2,1,0,1,1,0,0,0,0,0,0
2,1,0,1,1,0,0,0,0,0,0
2,1,0,1,1,0,0,0,0,0,0
14,14,0,14,14,1,1,0,1,1,6
14,14,0,14,14,1,1,0,1,1,6
14,14,0,14,14,1,1,0,1,1,6
20,6,14,16,-8,1,0,1,1,-1,3
20,6,14,16,-8,1,0,1,1,-1,3
20,6,14,16,-8,1,0,1,1,-1,3
23,3,6,16,-3,1,0,0,1,0,0
23,3,6,16,-3,1,0,0,1,0,0
23,3,6,16,-3,1,0,0,1,0,0
5,5,0,5,5,0,0,0,0,0,0
5,5,0,5,5,0,0,0,0,0,0
5,5,0,5,5,0,0,0,0,0,0
5,5,0,5,5,0,0,0,0,0,3
5,5,0,5,5,0,0,0,0,0,3
5,0,5,5,-5,0,0,0,0,0,0
5,5,0,5,5,0,0,0,0,0,3
5,0,5,5,-5,0,0,0,0,0,0
5,0,5,5,-5,0,0,0,0,0,0
8,3,5,5,-2,0,0,0,0,0,1
8,3,5,5,-2,0,0,0,0,0,1
5,0,0,5,0,0,0,0,0,0,1
8,3,5,5,-2,0,0,0,0,0,1
5,0,0,5,0,0,0,0,0,0,1
5,0,0,5,0,0,0,0,0,0,1
9,1,3,5,-2,0,0,0,0,0,1
9,1,3,5,-2,0,0,0,0,0,1
9,1,3,5,-2,0,0,0,0,0,1
8,8,0,8,8,1,1,0,1,1,1
8,8,0,8,8,1,1,0,1,1,1
8,8,0,8,8,1,1,0,1,1,1
9,1,8,8,-7,1,0,1,1,-1,2
9,1,8,8,-7,1,0,1,1,-1,2
9,1,8,8,-7,1,0,1,1,-1,2
11,2,1,8,1,1,0,0,1,0,0
11,2,1,8,1,1,0,0,1,0,0
11,2,1,8,1,1,0,0,1,0,0
2,2,0,2,2,0,0,0,0,0,0
2,2,0,2,2,2,2,0,2,2,0
2,2,0,2,2,0,0,0,0,0,0
2,2,0,2,2,2,2,0,2,2,0
2,2,0,2,2,2,2,0,2,2,0
2,2,0,2,2,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
2,0,2,2,-2,2,0,2,2,-2,0
2,0,2,2,-2,0,0,0,0,0,0
2,0,2,2,-2,2,0,2,2,-2,0
2,0,2,2,-2,2,0,2,2,-2,0
2,0,2,2,-2,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,1
2,2,0,2,2,0,0,0,0,0,1
2,0,0,2,0,0,0,0,0,0,0
2,0,0,2,0,2,0,0,2,0,0
2,0,0,2,0,0,0,0,0,0,0
2,0,0,2,0,2,0,0,2,0,0
2,0,0,2,0,2,0,0,2,0,0
2,0,0,2,0,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,1
3,1,2,2,-1,1,1,0,0,1,10
3,1,2,2,-1,1,1,0,0,1,10
3,1,2,2,-1,1,1,0,0,1,10
98,98,0,98,98,3,3,0,3,3,5
13,10,1,2,9,1,0,1,0,-1,1
13,10,1,2,9,1,0,1,0,-1,1
98,98,0,98,98,3,3,0,3,3,5
13,10,1,2,9,1,0,1,0,-1,1
98,98,0,98,98,3,3,0,3,3,5
103,5,98,103,-93,3,0,3,3,-3,3
103,5,98,103,-93,3,0,3,3,-3,3
103,5,98,103,-93,3,0,3,3,-3,3
106,3,5,103,-2,3,0,0,3,0,1
106,3,5,103,-2,3,0,0,3,0,1
106,3,5,103,-2,3,0,0,3,0,1
4,4,0,4,4,1,1,0,1,1,0
4,4,0,4,4,1,1,0,1,1,0
4,4,0,4,4,1,1,0,1,1,0
4,0,4,4,-4,1,0,1,1,-1,0
4,0,4,4,-4,1,0,1,1,-1,0
4,0,4,4,-4,1,0,1,1,-1,0
4,0,0,4,0,1,0,0,1,0,1
4,0,0,4,0,1,0,0,1,0,1
4,0,0,4,0,1,0,0,1,0,1
1,1,0,1,1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
5,5,0,5,5,0,0,0,0,0,7
1,1,0,1,1,0,0,0,0,0,0
5,5,0,5,5,0,0,0,0,0,7
1,0,1,1,-1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
12,7,5,6,2,0,0,0,0,0,3
1,0,1,1,-1,0,0,0,0,0,0
12,7,5,6,2,0,0,0,0,0,3
1,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
15,3,7,6,-4,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0
15,3,7,6,-4,0,0,0,0,0,1
3,3,0,3,3,0,0,0,0,0,1
3,3,0,3,3,0,0,0,0,0,1
1,1,0,1,1,1,1,0,1,1,3
3,3,0,3,3,0,0,0,0,0,1
1,1,0,1,1,1,1,0,1,1,3
4,1,3,3,-2,0,0,0,0,0,0
4,1,3,3,-2,0,0,0,0,0,0
4,3,1,2,2,1,0,1,1,-1,0
4,1,3,3,-2,0,0,0,0,0,0
4,3,1,2,2,1,0,1,1,-1,0
4,0,1,3,-1,0,0,0,0,0,0
75,75,0,75,75,2,2,0,2,2,2
4,0,1,3,-1,0,0,0,0,0,0
4,0,3,2,-3,1,0,0,1,0,0
75,75,0,75,75,2,2,0,2,2,2
4,0,1,3,-1,0,0,0,0,0,0
75,75,0,75,75,2,2,0,2,2,2
4,0,3,2,-3,1,0,0,1,0,0
77,2,75,75,-73,2,0,2,2,-2,1
155,155,0,155,155,0,0,0,0,0,2
155,155,0,155,155,0,0,0,0,0,2
77,2,75,75,-73,2,0,2,2,-2,1
77,2,75,75,-73,2,0,2,2,-2,1
155,155,0,155,155,0,0,0,0,0,2
78,1,2,75,-1,2,0,0,2,0,0
157,2,155,155,-153,0,0,0,0,0,1
157,2,155,155,-153,0,0,0,0,0,1
78,1,2,75,-1,2,0,0,2,0,0
78,1,2,75,-1,2,0,0,2,0,0
157,2,155,155,-153,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,2
158,1,2,155,-1,0,0,0,0,0,1
158,1,2,155,-1,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,2
158,1,2,155,-1,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,2
3,2,1,2,1,0,0,0,0,0,1
3,2,1,2,1,0,0,0,0,0,1
3,2,1,2,1,0,0,0,0,0,1
4,1,2,2,-1,0,0,0,0,0,0
19,19,0,19,19,0,0,0,0,0,12
19,19,0,19,19,0,0,0,0,0,12
19,19,0,19,19,0,0,0,0,0,12
4,1,2,2,-1,0,0,0,0,0,0
4,1,2,2,-1,0,0,0,0,0,0
31,12,19,20,-7,1,1,0,0,1,0
31,12,19,20,-7,1,1,0,0,1,0
31,12,19,20,-7,1,1,0,0,1,0
3,3,0,3,3,0,0,0,0,0,4
31,0,12,20,-12,1,0,1,0,-1,0
31,0,12,20,-12,1,0,1,0,-1,0
3,3,0,3,3,0,0,0,0,0,4
31,0,12,20,-12,1,0,1,0,-1,0
3,3,0,3,3,0,0,0,0,0,4
7,4,3,4,1,0,0,0,0,0,0
7,4,3,4,1,0,0,0,0,0,0
7,4,3,4,1,0,0,0,0,0,0
7,0,4,4,-4,0,0,0,0,0,3
7,0,4,4,-4,0,0,0,0,0,3
7,0,4,4,-4,0,0,0,0,0,3
17,17,0,17,17,0,0,0,0,0,1
17,17,0,17,17,0,0,0,0,0,1
17,17,0,17,17,0,0,0,0,0,1
18,1,17,17,-16,0,0,0,0,0,1
20,20,0,20,20,0,0,0,0,0,23
20,20,0,20,20,0,0,0,0,0,23
18,1,17,17,-16,0,0,0,0,0,1
20,20,0,20,20,0,0,0,0,0,23
18,1,17,17,-16,0,0,0,0,0,1
20,20,0,20,20,0,0,0,0,0,23
19,1,1,17,0,0,0,0,0,0,2
43,23,20,27,3,0,0,0,0,0,14
43,23,20,27,3,0,0,0,0,0,14
19,1,1,17,0,0,0,0,0,0,2
43,23,20,27,3,0,0,0,0,0,14
19,1,1,17,0,0,0,0,0,0,2
43,23,20,27,3,0,0,0,0,0,14
57,14,23,27,-9,0,0,0,0,0,5
57,14,23,27,-9,0,0,0,0,0,5
13,13,0,13,13,0,0,0,0,0,0
57,14,23,27,-9,0,0,0,0,0,5
13,13,0,13,13,0,0,0,0,0,0
13,13,0,13,13,0,0,0,0,0,0
57,14,23,27,-9,0,0,0,0,0,5
3,3,0,3,3,1,1,0,1,1,0
1,1,0,1,1,0,0,0,0,0,0
13,0,13,13,-13,0,0,0,0,0,0
3,3,0,3,3,1,1,0,1,1,0
1,1,0,1,1,0,0,0,0,0,0
13,0,13,13,-13,0,0,0,0,0,0
3,3,0,3,3,1,1,0,1,1,0
13,0,13,13,-13,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
3,0,3,3,-3,1,0,1,1,-1,2
1,0,1,1,-1,0,0,0,0,0,0
13,0,0,13,0,1,1,0,0,1,0
3,0,3,3,-3,1,0,1,1,-1,2
1,0,1,1,-1,0,0,0,0,0,0
13,0,0,13,0,1,1,0,0,1,0
3,0,3,3,-3,1,0,1,1,-1,2
13,0,0,13,0,1,1,0,0,1,0
1,0,1,1,-1,0,0,0,0,0,0
5,2,0,3,2,1,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0
5,2,0,3,2,1,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0
5,2,0,3,2,1,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,0
4,0,4,4,-4,0,0,0,0,0,1
4,0,4,4,-4,0,0,0,0,0,1
4,0,4,4,-4,0,0,0,0,0,1
5,1,0,4,1,0,0,0,0,0,0
5,1,0,4,1,0,0,0,0,0,0
5,1,0,4,1,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,1
2,2,0,2,2,0,0,0,0,0,1
2,2,0,2,2,0,0,0,0,0,1
3,1,2,2,-1,0,0,0,0,0,0
3,1,2,2,-1,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
3,1,2,2,-1,0,0,0,0,0,0
3,0,1,2,-1,0,0,0,0,0,0
3,0,1,2,-1,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
3,0,1,2,-1,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,2
2,0,0,2,0,0,0,0,0,0,2
2,0,0,2,0,0,0,0,0,0,2
3,3,0,3,3,0,0,0,0,0,1
3,3,0,3,3,0,0,0,0,0,1
3,3,0,3,3,0,0,0,0,0,1
3,3,0,3,3,0,0,0,0,0,1
4,1,3,3,-2,0,0,0,0,0,0
4,1,3,3,-2,0,0,0,0,0,0
4,1,3,3,-2,0,0,0,0,0,0
4,1,3,3,-2,0,0,0,0,0,0
4,0,1,3,-1,0,0,0,0,0,0
4,0,1,3,-1,0,0,0,0,0,0
4,0,1,3,-1,0,0,0,0,0,0
4,0,1,3,-1,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,1,0
80,80,0,80,80,1,1,0,1,1,19
0,0,0,0,0,1,1,0,1,1,0
0,0,0,0,0,1,1,0,1,1,0
80,80,0,80,80,1,1,0,1,1,19
80,80,0,80,80,1,1,0,1,1,19
0,0,0,0,0,1,0,1,1,-1,0
99,19,80,81,-61,5,4,1,1,3,33
0,0,0,0,0,1,0,1,1,-1,0
0,0,0,0,0,1,0,1,1,-1,0
99,19,80,81,-61,5,4,1,1,3,33
99,19,80,81,-61,5,4,1,1,3,33
0,0,0,0,0,1,0,0,1,0,0
1,1,0,1,1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
132,33,19,81,14,5,0,4,1,-4,2
4,4,0,4,4,0,0,0,0,0,128
0,0,0,0,0,1,0,0,1,0,0
4,4,0,4,4,0,0,0,0,0,128
0,0,0,0,0,1,0,0,1,0,0
1,1,0,1,1,0,0,0,0,0,0
132,33,19,81,14,5,0,4,1,-4,2
132,33,19,81,14,5,0,4,1,-4,2
4,4,0,4,4,0,0,0,0,0,128
1,0,1,1,-1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
132,128,4,4,124,0,0,0,0,0,1
132,128,4,4,124,0,0,0,0,0,1
1,0,1,1,-1,0,0,0,0,0,0
132,128,4,4,124,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
133,1,128,4,-127,0,0,0,0,0,0
133,1,128,4,-127,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
133,1,128,4,-127,0,0,0,0,0,0
9,9,0,9,9,0,0,0,0,0,3
9,9,0,9,9,0,0,0,0,0,3
9,9,0,9,9,0,0,0,0,0,3
12,3,9,10,-6,0,0,0,0,0,8
12,3,9,10,-6,0,0,0,0,0,8
12,3,9,10,-6,0,0,0,0,0,8
20,8,3,10,5,1,1,0,0,1,0
2,2,0,2,2,0,0,0,0,0,0
20,8,3,10,5,1,1,0,0,1,0
2,2,0,2,2,0,0,0,0,0,0
20,8,3,10,5,1,1,0,0,1,0
2,2,0,2,2,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,2
2,0,0,2,0,0,0,0,0,0,2
2,0,0,2,0,0,0,0,0,0,2
96,96,0,96,96,9,9,0,9,9,8
96,96,0,96,96,9,9,0,9,9,8
96,96,0,96,96,9,9,0,9,9,8
104,8,96,97,-88,10,1,9,9,-8,3
104,8,96,97,-88,10,1,9,9,-8,3
104,8,96,97,-88,10,1,9,9,-8,3
107,3,8,97,-5,11,1,1,9,0,2
107,3,8,97,-5,11,1,1,9,0,2
107,3,8,97,-5,11,1,1,9,0,2
2,2,0,2,2,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,3
2,0,2,2,-2,0,0,0,0,0,1
2,0,2,2,-2,0,0,0,0,0,1
2,0,2,2,-2,0,0,0,0,0,1
2,2,0,2,2,0,0,0,0,0,3
2,2,0,2,2,0,0,0,0,0,3
5,3,2,3,1,0,0,0,0,0,1
3,1,0,2,1,0,0,0,0,0,3
3,1,0,2,1,0,0,0,0,0,3
3,1,0,2,1,0,0,0,0,0,3
5,3,2,3,1,0,0,0,0,0,1
5,3,2,3,1,0,0,0,0,0,1
6,1,3,3,-2,1,1,0,0,1,0
1,1,0,1,1,0,0,0,0,0,3
6,1,3,3,-2,1,1,0,0,1,0
1,1,0,1,1,0,0,0,0,0,3
6,1,3,3,-2,1,1,0,0,1,0
1,1,0,1,1,0,0,0,0,0,3
21,21,0,21,21,2,2,0,2,2,1
21,21,0,21,21,2,2,0,2,2,1
4,3,1,4,2,0,0,0,0,0,0
4,3,1,4,2,0,0,0,0,0,0
4,3,1,4,2,0,0,0,0,0,0
21,21,0,21,21,2,2,0,2,2,1
68,68,0,68,68,2,2,0,2,2,1
22,1,21,22,-20,2,0,2,2,-2,0
68,68,0,68,68,2,2,0,2,2,1
22,1,21,22,-20,2,0,2,2,-2,0
4,0,3,4,-3,0,0,0,0,0,0
4,0,3,4,-3,0,0,0,0,0,0
4,0,3,4,-3,0,0,0,0,0,0
68,68,0,68,68,2,2,0,2,2,1
22,1,21,22,-20,2,0,2,2,-2,0
69,1,68,68,-67,2,0,2,2,-2,0
22,0,1,22,-1,2,0,0,2,0,0
69,1,68,68,-67,2,0,2,2,-2,0
22,0,1,22,-1,2,0,0,2,0,0
69,1,68,68,-67,2,0,2,2,-2,0
22,0,1,22,-1,2,0,0,2,0,0
69,0,1,68,-1,2,0,0,2,0,0
69,0,1,68,-1,2,0,0,2,0,0
69,0,1,68,-1,2,0,0,2,0,0
173,173,0,173,173,8,8,0,8,8,7
173,173,0,173,173,8,8,0,8,8,7
173,173,0,173,173,8,8,0,8,8,7
180,7,173,175,-166,8,0,8,8,-8,1
180,7,173,175,-166,8,0,8,8,-8,1
180,7,173,175,-166,8,0,8,8,-8,1
181,1,7,175,-6,8,0,0,8,0,5
65,65,0,65,65,0,0,0,0,0,74
65,65,0,65,65,0,0,0,0,0,74
181,1,7,175,-6,8,0,0,8,0,5
181,1,7,175,-6,8,0,0,8,0,5
65,65,0,65,65,0,0,0,0,0,74
65,65,0,65,65,0,0,0,0,0,74
65,65,0,65,65,0,0,0,0,0,74
139,74,65,98,9,2,2,0,2,2,4
139,74,65,98,9,2,2,0,2,2,4
139,74,65,98,9,2,2,0,2,2,4
139,74,65,98,9,2,2,0,2,2,4
139,74,65,98,9,2,2,0,2,2,4
143,4,74,98,-70,2,0,2,2,-2,1
15,15,0,15,15,1,1,0,1,1,2
143,4,74,98,-70,2,0,2,2,-2,1
15,15,0,15,15,1,1,0,1,1,2
15,15,0,15,15,1,1,0,1,1,2
143,4,74,98,-70,2,0,2,2,-2,1
143,4,74,98,-70,2,0,2,2,-2,1
143,4,74,98,-70,2,0,2,2,-2,1
17,2,15,15,-13,1,0,1,1,-1,1
17,2,15,15,-13,1,0,1,1,-1,1
17,2,15,15,-13,1,0,1,1,-1,1
18,1,2,15,-1,1,0,0,1,0,1
18,1,2,15,-1,1,0,0,1,0,1
18,1,2,15,-1,1,0,0,1,0,1
1,1,0,1,1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,1
20,20,0,20,20,0,0,0,0,0,4
20,20,0,20,20,0,0,0,0,0,4
20,20,0,20,20,0,0,0,0,0,4
24,4,20,20,-16,0,0,0,0,0,0
24,4,20,20,-16,0,0,0,0,0,0
24,4,20,20,-16,0,0,0,0,0,0
24,0,4,20,-4,1,1,0,0,1,0
24,0,4,20,-4,1,1,0,0,1,0
24,0,4,20,-4,1,1,0,0,1,0
11,11,0,11,11,0,0,0,0,0,2
11,11,0,11,11,0,0,0,0,0,2
11,11,0,11,11,0,0,0,0,0,2
13,2,11,13,-9,0,0,0,0,0,1
13,2,11,13,-9,0,0,0,0,0,1
13,2,11,13,-9,0,0,0,0,0,1
14,1,2,13,-1,0,0,0,0,0,3
14,1,2,13,-1,0,0,0,0,0,3
14,1,2,13,-1,0,0,0,0,0,3
8,8,0,8,8,0,0,0,0,0,3
8,8,0,8,8,0,0,0,0,0,3
8,8,0,8,8,0,0,0,0,0,3
11,3,8,9,-5,0,0,0,0,0,0
11,3,8,9,-5,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
11,3,8,9,-5,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
11,0,3,9,-3,0,0,0,0,0,5
11,0,3,9,-3,0,0,0,0,0,5
1,0,1,1,-1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
11,0,3,9,-3,0,0,0,0,0,5
1,0,1,1,-1,0,0,0,0,0,0
75,1,74,74,-73,0,0,0,0,0,0
75,1,74,74,-73,0,0,0,0,0,0
218,218,0,218,218,0,0,0,0,0,16
218,218,0,218,218,0,0,0,0,0,16
75,0,1,74,-1,0,0,0,0,0,0
75,0,1,74,-1,0,0,0,0,0,0
